student_id,student_name,course_code,term,credits,has_prerequisites,midterm_score,final_score,assignment_score,total_score,passed,attendance_rate
20261339,Brendan Lopez,HU 332,Fall 2024,4,False,30,38,18,86,True,86.33
20261339,Brendan Lopez,HU 112,Fall 2024,2,False,24,38,16,78,True,79.55
20261339,Brendan Lopez,IS 312,Spring 2024,3,True,21,22,18,61,True,92.27
20261339,Brendan Lopez,IS 451,Spring 2024,4,True,15,38,19,72,True,60.65
20261340,Mr. Richard Erickson,IS 498,Fall 2023,3,False,27,25,13,65,True,80.11
20261340,Mr. Richard Erickson,HU 213,Fall 2023,4,True,30,50,20,100,True,82.64
20261340,Mr. Richard Erickson,HU 332,Fall 2024,2,True,26,50,20,96,True,83.61
20261340,Mr. Richard Erickson,IS 448,Fall 2024,3,True,27,48,14,89,True,63.51
20261340,Mr. Richard Erickson,HU 112,Fall 2024,2,True,23,49,15,87,True,46.61
20261340,Mr. Richard Erickson,CS 221,Fall 2024,2,True,30,35,20,85,True,83.59
20261341,Charles Gonzales,IS 434,Fall 2023,3,True,30,35,10,75,True,78.68
20261341,Charles Gonzales,HU 313,Fall 2024,3,True,12,42,12,66,True,91.44
20261341,Charles Gonzales,IS 444,Fall 2024,3,False,26,24,0,50,True,58.7
20261341,Charles Gonzales,HU 213,Fall 2024,4,False,30,30,9,69,True,78.55
20261341,Charles Gonzales,ST 122,Fall 2024,4,False,17,22,16,55,True,92.69
20261341,Charles Gonzales,MA 112,Spring 2024,3,True,30,29,9,68,True,60.58
20261342,Anna Kelly,IS 313,Fall 2023,4,True,23,50,17,90,True,71.59
20261342,Anna Kelly,IS 444,Fall 2024,2,False,21,30,19,70,True,28.52
20261342,Anna Kelly,MA 111,Fall 2024,3,True,22,26,18,66,True,54.2
20261342,Anna Kelly,HU 122,Fall 2024,3,False,27,48,18,93,True,97.81
20261342,Anna Kelly,IS 451,Spring 2024,4,True,29,40,20,89,True,34.01
20261342,Anna Kelly,HU 333,Spring 2024,4,False,26,49,16,91,True,67.09
20261343,Brian King,HU 332,Fall 2023,4,True,22,19,3,44,False,58.37
20261343,Brian King,IS 422,Fall 2024,3,True,30,32,4,66,True,93.96
20261343,Brian King,IT 241,Fall 2024,3,False,6,21,13,40,False,78.39
20261343,Brian King,IS 351,Fall 2024,4,True,21,21,2,44,False,50.92
20261343,Brian King,IS 313,Fall 2024,4,True,21,33,3,57,True,60.08
20261343,Brian King,IS 415,Spring 2024,4,False,30,12,14,56,True,82.87
20261343,Brian King,IS 444,Spring 2024,4,False,27,24,15,66,True,80.97
20261344,Deborah Ryan,IS 345,Fall 2023,4,True,26,48,18,92,True,90.69
20261344,Deborah Ryan,IT 241,Fall 2023,4,True,30,38,15,83,True,89.37
20261344,Deborah Ryan,HU 121,Fall 2024,4,False,18,39,18,75,True,71.75
20261344,Deborah Ryan,HU 333,Fall 2024,4,False,23,48,20,91,True,54.83
20261344,Deborah Ryan,MA 111,Spring 2024,2,False,14,50,15,79,True,70.51
20261344,Deborah Ryan,IS 342,Spring 2024,2,True,30,39,19,88,True,98.38
20261345,Dennis Gonzalez,HU 121,Fall 2023,4,False,10,15,15,40,False,80.63
20261345,Dennis Gonzalez,HU 323,Fall 2023,2,False,18,13,14,45,False,90.31
20261345,Dennis Gonzalez,IS 334,Fall 2024,4,False,11,34,10,55,True,72.74
20261345,Dennis Gonzalez,IS 421,Fall 2024,3,True,13,22,5,40,False,92.91
20261345,Dennis Gonzalez,IS 416,Spring 2024,3,False,27,46,1,74,True,100.0
20261345,Dennis Gonzalez,IS 342,Spring 2024,4,False,10,33,14,57,True,93.47
20261345,Dennis Gonzalez,CS 313,Spring 2024,4,False,17,21,5,43,True,89.1
20261346,Julie Mills,IS 441,Fall 2023,3,True,19,35,18,72,True,91.54
20261346,Julie Mills,IS 421,Fall 2024,4,True,30,45,19,94,False,70.37
20261346,Julie Mills,IS 240,Fall 2024,2,True,22,45,20,87,True,67.03
20261346,Julie Mills,HU 313,Fall 2024,3,True,24,34,19,77,True,77.87
20261346,Julie Mills,IS 312,Spring 2024,4,False,24,41,20,85,True,79.07
20261346,Julie Mills,IS 345,Spring 2024,2,True,30,40,13,83,True,73.09
20261346,Julie Mills,ST 121,Spring 2024,2,True,30,46,14,90,True,91.44
20261347,William Moore,CS 316,Fall 2023,3,False,7,2,3,12,False,27.98
20261347,William Moore,CS 111,Fall 2023,4,True,11,11,0,22,False,51.02
20261347,William Moore,IS 240,Fall 2023,4,False,11,11,0,22,False,44.68
20261347,William Moore,MA 112,Fall 2024,3,True,17,18,2,37,False,31.19
20261347,William Moore,IS 441,Fall 2024,2,False,7,6,5,18,False,79.6
20261347,William Moore,IS 211,Fall 2024,3,True,21,6,5,32,False,67.56
20261347,William Moore,IS 455,Spring 2024,2,False,4,3,2,9,False,45.51
20261348,Isaac Castaneda,IS 434,Fall 2023,2,False,10,20,5,35,False,49.54
20261348,Isaac Castaneda,CS 241,Fall 2024,2,True,6,5,7,18,False,50.66
20261348,Isaac Castaneda,IS 312,Fall 2024,3,True,16,18,6,40,False,65.37
20261348,Isaac Castaneda,CS 214,Fall 2024,3,True,10,24,6,40,False,71.32
20261348,Isaac Castaneda,IS 441,Fall 2024,4,False,8,21,0,29,False,64.19
20261348,Isaac Castaneda,IS 365,Spring 2024,4,True,10,9,4,23,False,44.13
20261349,Gregory Hanna,HU 112,Fall 2023,4,False,29,43,20,92,True,83.66
20261349,Gregory Hanna,HU 121,Fall 2023,4,False,19,18,14,51,False,55.52
20261349,Gregory Hanna,IT 241,Fall 2024,2,False,23,48,16,87,True,74.64
20261349,Gregory Hanna,IS 350,Spring 2024,2,True,28,39,19,86,True,69.9
20261349,Gregory Hanna,IS 453,Spring 2024,2,False,27,50,17,94,True,97.22
20261350,Pamela West,IS 434,Fall 2023,3,False,23,43,15,81,False,79.21
20261350,Pamela West,IT 221,Fall 2023,4,True,25,46,17,88,True,76.96
20261350,Pamela West,MA 113,Fall 2024,2,True,27,50,13,90,True,70.02
20261350,Pamela West,ST 121,Fall 2024,4,True,30,31,11,72,True,98.57
20261350,Pamela West,IS 421,Fall 2024,4,False,27,35,20,82,True,47.8
20261350,Pamela West,IS 360,Fall 2024,2,True,23,41,9,73,True,84.03
20261351,Christine Robles,IS 435,Fall 2024,4,False,7,35,7,49,False,80.11
20261351,Christine Robles,IS 365,Fall 2024,4,True,18,32,9,59,True,74.9
20261351,Christine Robles,IS 352,Fall 2024,4,True,21,15,6,42,False,100.0
20261351,Christine Robles,IS 453,Spring 2024,4,False,30,36,8,74,False,85.72
20261351,Christine Robles,IT 223,Spring 2024,2,True,30,17,11,58,True,65.14
20261352,Whitney Newton,CS 214,Fall 2023,4,False,15,41,16,72,True,70.01
20261352,Whitney Newton,IT 222,Fall 2023,3,True,25,49,17,91,True,91.9
20261352,Whitney Newton,IS 450,Fall 2023,3,False,26,45,17,88,True,60.36
20261352,Whitney Newton,IT 223,Fall 2024,3,False,20,42,14,76,True,67.51
20261352,Whitney Newton,HU 333,Fall 2024,4,False,20,37,11,68,True,62.8
20261352,Whitney Newton,IS 496,Spring 2024,4,True,30,38,18,86,True,100.0
20261353,Linda Evans,IS 350,Fall 2023,3,True,26,42,13,81,True,100.0
20261353,Linda Evans,CS 241,Fall 2024,4,True,21,45,17,83,True,78.02
20261353,Linda Evans,CS 316,Fall 2024,3,True,30,50,18,98,True,84.22
20261353,Linda Evans,IS 450,Fall 2024,4,True,26,36,18,80,True,70.03
20261353,Linda Evans,IT 223,Spring 2024,3,False,19,37,17,73,True,73.79
20261353,Linda Evans,MA 111,Spring 2024,4,True,25,36,18,79,True,75.87
20261353,Linda Evans,ST 121,Spring 2024,4,True,18,33,15,66,True,78.36
20261354,Katherine Nelson,HU 332,Fall 2023,2,False,23,41,20,84,True,90.98
20261354,Katherine Nelson,IS 455,Fall 2023,4,False,18,46,14,78,True,81.75
20261354,Katherine Nelson,IS 442,Fall 2023,3,False,18,32,16,66,True,68.79
20261354,Katherine Nelson,ST 122,Fall 2024,2,False,30,39,20,89,True,100.0
20261354,Katherine Nelson,IT 223,Fall 2024,3,True,23,39,19,81,True,71.1
20261354,Katherine Nelson,IS 422,Fall 2024,4,False,19,41,20,80,True,86.92
20261354,Katherine Nelson,IS 448,Spring 2024,2,False,22,49,15,86,True,85.54
20261355,Alexis Morales,IS 211,Fall 2024,4,False,13,41,7,61,True,64.25
20261355,Alexis Morales,IS 345,Fall 2024,2,True,15,21,11,47,False,80.38
20261355,Alexis Morales,CS 316,Fall 2024,2,True,20,20,8,48,False,86.78
20261355,Alexis Morales,IS 451,Fall 2024,2,True,6,36,6,48,False,92.92
20261355,Alexis Morales,ST 122,Fall 2024,2,False,19,20,11,50,True,79.88
20261355,Alexis Morales,IS 342,Spring 2024,2,False,18,20,4,42,False,53.44
20261356,Molly Hill,IS 435,Fall 2023,3,False,15,41,5,61,True,72.26
20261356,Molly Hill,IS 421,Fall 2023,4,False,14,29,5,48,False,63.16
20261356,Molly Hill,PH 111,Fall 2024,2,True,19,29,7,55,True,75.6
20261356,Molly Hill,IS 342,Fall 2024,2,True,18,43,5,66,True,92.53
20261356,Molly Hill,HU 112,Spring 2024,2,True,27,26,4,57,True,72.04
20261356,Molly Hill,IS 350,Spring 2024,3,True,26,39,11,76,True,90.66
20261357,Travis Williams,MA 111,Fall 2023,3,True,11,20,7,38,False,65.44
20261357,Travis Williams,IS 414,Fall 2023,4,True,14,26,5,45,False,79.75
20261357,Travis Williams,HU 121,Fall 2024,2,False,24,27,11,62,True,78.44
20261357,Travis Williams,HU 331,Fall 2024,2,False,27,43,12,82,True,87.3
20261357,Travis Williams,IS 451,Spring 2024,3,False,19,29,16,64,True,72.4
20261357,Travis Williams,IS 416,Spring 2024,2,False,17,19,3,39,False,90.57
20261357,Travis Williams,IS 312,Spring 2024,2,True,8,20,18,46,False,59.37
20261358,Mrs. Jennifer Thomas,IS 453,Fall 2023,2,False,26,27,20,73,True,70.66
20261358,Mrs. Jennifer Thomas,IS 365,Fall 2024,4,True,26,39,20,85,True,76.85
20261358,Mrs. Jennifer Thomas,IS 231,Fall 2024,2,True,29,40,17,86,True,83.99
20261358,Mrs. Jennifer Thomas,IS 351,Spring 2024,2,True,20,47,16,83,True,89.01
20261358,Mrs. Jennifer Thomas,IS 498,Spring 2024,4,False,23,49,17,89,False,96.68
20261358,Mrs. Jennifer Thomas,CS 313,Spring 2024,3,False,28,42,16,86,True,69.51
20261359,Brett Wilkinson,HU 121,Fall 2023,2,False,2,10,8,20,False,64.21
20261359,Brett Wilkinson,IS 421,Fall 2024,2,True,8,7,10,25,False,40.77
20261359,Brett Wilkinson,CS 313,Fall 2024,4,True,21,13,4,38,False,39.47
20261359,Brett Wilkinson,IS 312,Spring 2024,2,True,9,7,1,17,False,100.0
20261359,Brett Wilkinson,IS 442,Spring 2024,4,True,8,9,0,17,False,70.39
20261359,Brett Wilkinson,HU 111,Spring 2024,2,True,15,14,16,45,False,43.74
20261360,Angela Odom,IS 365,Fall 2023,4,False,17,28,3,48,False,74.02
20261360,Angela Odom,IS 241,Fall 2023,2,False,20,28,11,59,True,52.13
20261360,Angela Odom,CS 316,Fall 2023,2,True,15,37,13,65,True,64.36
20261360,Angela Odom,IS 350,Fall 2024,4,True,28,18,19,65,True,72.6
20261360,Angela Odom,IT 222,Spring 2024,4,True,10,26,6,42,False,88.29
20261360,Angela Odom,HU 112,Spring 2024,2,True,11,26,4,41,False,65.53
20261360,Angela Odom,IS 414,Spring 2024,3,True,26,21,14,61,False,63.6
20261361,Robert Ward,CS 241,Fall 2023,3,True,7,28,9,44,False,89.24
20261361,Robert Ward,IS 448,Fall 2023,4,True,15,31,11,57,True,70.53
20261361,Robert Ward,IS 312,Fall 2023,3,True,29,20,14,63,True,90.92
20261361,Robert Ward,CS 112,Fall 2024,3,True,25,21,19,65,True,68.7
20261361,Robert Ward,IT 111,Fall 2024,3,True,2,26,11,39,False,88.28
20261361,Robert Ward,IS 321,Spring 2024,4,False,25,35,4,64,True,94.47
20261361,Robert Ward,HU 122,Spring 2024,4,False,3,37,10,50,True,89.96
20261362,Benjamin Flores,IS 415,Fall 2023,4,True,26,33,16,75,True,67.1
20261362,Benjamin Flores,IT 241,Fall 2023,4,False,20,42,9,71,True,66.18
20261362,Benjamin Flores,CS 251,Fall 2023,4,True,21,41,13,75,True,50.71
20261362,Benjamin Flores,HU 331,Fall 2024,2,False,17,40,15,72,True,50.08
20261362,Benjamin Flores,IS 434,Fall 2024,3,False,23,42,19,84,True,96.85
20261362,Benjamin Flores,IS 321,Spring 2024,3,True,20,43,16,79,True,58.31
20261362,Benjamin Flores,IT 223,Spring 2024,2,True,23,42,13,78,True,66.98
20261363,Mitchell Weeks,CS 316,Fall 2023,3,True,20,22,10,52,True,74.88
20261363,Mitchell Weeks,HU 331,Fall 2023,4,True,24,42,7,73,True,57.64
20261363,Mitchell Weeks,CS 221,Fall 2023,4,True,17,35,12,64,True,73.99
20261363,Mitchell Weeks,CS 352,Fall 2024,3,False,15,28,12,55,True,100.0
20261363,Mitchell Weeks,HU 121,Fall 2024,4,False,14,30,10,54,True,100.0
20261363,Mitchell Weeks,IS 460,Spring 2024,4,True,20,21,5,46,False,70.15
20261364,Julie Garcia,CS 352,Fall 2023,2,False,20,41,3,64,True,75.69
20261364,Julie Garcia,IS 351,Fall 2023,3,True,16,20,0,36,False,85.65
20261364,Julie Garcia,CS 111,Fall 2023,4,True,30,8,11,49,False,65.94
20261364,Julie Garcia,IT 221,Fall 2024,2,True,21,30,14,65,True,82.74
20261364,Julie Garcia,IS 414,Fall 2024,3,False,22,14,3,39,True,73.05
20261364,Julie Garcia,IS 455,Spring 2024,2,False,16,33,7,56,True,91.81
20261365,Manuel Reed,IS 333,Fall 2023,4,False,25,35,9,69,True,92.45
20261365,Manuel Reed,IS 451,Fall 2023,2,True,24,21,15,60,True,79.03
20261365,Manuel Reed,MA 111,Fall 2023,3,True,10,30,11,51,True,71.88
20261365,Manuel Reed,IS 313,Fall 2024,3,True,12,27,14,53,True,82.39
20261365,Manuel Reed,IS 453,Fall 2024,3,False,15,34,17,66,True,67.16
20261365,Manuel Reed,IS 365,Fall 2024,4,True,27,35,11,73,True,46.11
20261365,Manuel Reed,IS 312,Spring 2024,4,True,16,28,15,59,True,97.22
20261366,Eric Lozano Jr.,IT 223,Fall 2023,2,False,23,36,20,79,True,78.22
20261366,Eric Lozano Jr.,IS 441,Fall 2023,2,False,21,46,20,87,True,62.65
20261366,Eric Lozano Jr.,CS 251,Fall 2023,4,True,27,32,10,69,True,82.41
20261366,Eric Lozano Jr.,IS 313,Fall 2024,4,True,26,44,14,84,True,83.64
20261366,Eric Lozano Jr.,IS 334,Fall 2024,4,False,23,34,14,71,True,94.73
20261366,Eric Lozano Jr.,HU 323,Spring 2024,4,False,19,36,13,68,True,74.0
20261366,Eric Lozano Jr.,IS 453,Spring 2024,2,False,19,36,12,67,True,70.77
20261367,Barbara Simpson,IS 460,Fall 2023,4,False,19,42,16,77,True,78.57
20261367,Barbara Simpson,IS 415,Fall 2023,4,True,21,40,17,78,True,93.89
20261367,Barbara Simpson,MA 112,Fall 2023,3,True,25,45,15,85,True,82.75
20261367,Barbara Simpson,CS 221,Fall 2023,4,True,25,41,19,85,True,76.18
20261367,Barbara Simpson,HU 313,Fall 2024,2,False,27,50,19,96,True,80.98
20261367,Barbara Simpson,HU 111,Fall 2024,2,False,29,37,15,81,True,58.24
20261367,Barbara Simpson,IS 453,Spring 2024,4,False,30,38,18,86,True,62.36
20261368,Hannah Ferguson,CS 112,Fall 2023,3,True,23,44,19,86,True,91.26
20261368,Hannah Ferguson,IS 498,Fall 2024,4,True,18,50,13,81,True,80.01
20261368,Hannah Ferguson,IT 423,Fall 2024,2,False,23,32,17,72,True,83.7
20261368,Hannah Ferguson,CS 221,Fall 2024,4,True,21,44,19,84,True,74.86
20261368,Hannah Ferguson,HU 122,Spring 2024,2,False,21,41,10,72,True,80.36
20261368,Hannah Ferguson,IS 455,Spring 2024,3,False,30,32,14,76,True,81.22
20261369,Seth Phillips,MA 111,Fall 2023,2,False,7,7,6,20,False,42.6
20261369,Seth Phillips,IS 312,Fall 2023,3,True,12,22,6,40,False,63.67
20261369,Seth Phillips,CS 352,Fall 2023,2,False,10,5,5,20,False,51.21
20261369,Seth Phillips,CS 214,Fall 2023,3,True,4,1,6,11,False,38.2
20261369,Seth Phillips,HU 331,Fall 2024,2,True,5,6,8,19,False,56.87
20261369,Seth Phillips,HU 112,Spring 2024,4,True,7,10,4,21,False,39.41
20261370,David Steele,IS 453,Fall 2023,4,True,18,29,12,59,True,94.32
20261370,David Steele,IT 223,Fall 2023,4,True,3,24,9,36,False,65.14
20261370,David Steele,IS 231,Fall 2023,2,True,17,32,19,68,True,63.8
20261370,David Steele,IS 360,Fall 2024,2,True,29,21,11,61,True,73.12
20261370,David Steele,HU 313,Fall 2024,2,True,20,20,10,50,True,52.68
20261370,David Steele,IS 451,Spring 2024,3,True,20,33,11,64,True,74.71
20261371,Kerri Meyers,CS 213,Fall 2023,2,False,20,29,14,63,True,45.57
20261371,Kerri Meyers,MA 113,Fall 2023,4,True,23,37,17,77,True,83.37
20261371,Kerri Meyers,IS 351,Fall 2023,4,True,20,32,14,66,True,64.4
20261371,Kerri Meyers,HU 111,Fall 2023,4,True,19,37,20,76,True,79.29
20261371,Kerri Meyers,HU 334,Fall 2024,3,True,27,36,20,83,True,65.42
20261371,Kerri Meyers,IS 334,Spring 2024,3,True,20,43,14,77,True,60.25
20261371,Kerri Meyers,IT 211,Spring 2024,4,False,27,39,18,84,True,77.21
20261372,Michael Forbes,CS 241,Fall 2023,4,True,12,37,1,50,True,60.61
20261372,Michael Forbes,IT 211,Fall 2023,4,False,22,25,3,50,True,53.81
20261372,Michael Forbes,IS 211,Fall 2024,4,True,23,31,17,71,True,85.59
20261372,Michael Forbes,CS 221,Fall 2024,2,True,20,29,8,57,True,58.21
20261372,Michael Forbes,IT 223,Spring 2024,4,True,0,21,4,25,False,63.17
20261372,Michael Forbes,IS 451,Spring 2024,4,True,20,26,15,61,True,67.98
20261373,John Barker,IS 496,Fall 2023,4,False,26,50,18,94,True,48.71
20261373,John Barker,IT 241,Fall 2023,4,False,28,45,17,90,True,63.55
20261373,John Barker,CS 112,Fall 2023,4,False,27,32,15,74,True,83.81
20261373,John Barker,HU 121,Spring 2024,2,False,17,50,11,78,True,41.98
20261373,John Barker,HU 122,Spring 2024,3,False,15,31,20,66,True,70.62
20261373,John Barker,IS 416,Spring 2024,2,False,30,43,15,88,True,54.62
20261373,John Barker,IS 334,Spring 2024,4,True,24,35,16,75,True,48.43
20261374,Tracy Sutton,HU 331,Fall 2023,3,False,25,42,18,85,True,73.04
20261374,Tracy Sutton,IS 365,Fall 2024,4,True,28,31,16,75,True,73.23
20261374,Tracy Sutton,IT 221,Fall 2024,3,True,19,49,16,84,True,73.42
20261374,Tracy Sutton,MA 111,Spring 2024,3,True,30,41,16,87,True,96.82
20261374,Tracy Sutton,IS 441,Spring 2024,4,False,25,33,13,71,True,78.48
20261375,Kathryn Sanchez,CS 316,Fall 2023,2,True,22,37,17,76,True,81.64
20261375,Kathryn Sanchez,IT 211,Fall 2023,2,False,26,41,15,82,True,71.58
20261375,Kathryn Sanchez,AI 310,Fall 2024,4,True,28,33,18,79,True,99.94
20261375,Kathryn Sanchez,IS 313,Spring 2024,4,True,27,42,16,85,True,78.27
20261375,Kathryn Sanchez,HU 121,Spring 2024,4,False,20,34,8,62,True,100.0
20261376,Robert Thompson,IS 321,Fall 2023,4,False,24,44,20,88,True,100.0
20261376,Robert Thompson,HU 122,Fall 2023,2,True,8,39,12,59,True,81.18
20261376,Robert Thompson,IS 241,Fall 2024,3,False,26,50,16,92,True,48.46
20261376,Robert Thompson,IS 350,Fall 2024,2,True,26,48,13,87,False,89.84
20261376,Robert Thompson,HU 111,Fall 2024,2,True,21,36,19,76,True,56.95
20261376,Robert Thompson,CS 241,Fall 2024,3,False,21,37,17,75,True,83.61
20261377,Mario Moore,IS 450,Fall 2023,2,False,24,46,17,87,True,85.74
20261377,Mario Moore,IS 352,Fall 2023,2,True,24,38,17,79,True,94.5
20261377,Mario Moore,IS 351,Fall 2024,4,False,24,47,15,86,True,92.53
20261377,Mario Moore,IS 360,Spring 2024,2,True,26,40,12,78,True,70.14
20261377,Mario Moore,IT 241,Spring 2024,2,True,21,37,19,77,True,87.98
20261378,David Clayton,IS 241,Fall 2023,3,False,22,32,20,74,True,51.23
20261378,David Clayton,IS 421,Fall 2023,2,False,25,42,15,82,True,68.41
20261378,David Clayton,IS 333,Fall 2023,4,True,19,38,17,74,True,100.0
20261378,David Clayton,IS 450,Fall 2023,4,False,21,46,18,85,True,68.48
20261378,David Clayton,CS 214,Spring 2024,3,True,20,45,18,83,True,85.77
20261379,Michelle Morales,IS 345,Fall 2023,2,True,18,32,12,62,True,65.42
20261379,Michelle Morales,IS 312,Fall 2024,4,False,27,46,10,83,True,72.09
20261379,Michelle Morales,HU 331,Fall 2024,4,False,18,26,8,52,True,80.89
20261379,Michelle Morales,IS 451,Fall 2024,2,True,17,32,7,56,True,70.64
20261379,Michelle Morales,HU 323,Spring 2024,3,False,18,22,9,49,False,73.59
20261379,Michelle Morales,ST 121,Spring 2024,3,False,16,34,13,63,True,100.0
20261380,Colin Lewis,CS 313,Fall 2024,3,False,26,39,14,79,False,77.23
20261380,Colin Lewis,IS 231,Fall 2024,3,True,27,50,16,93,True,58.99
20261380,Colin Lewis,IS 365,Fall 2024,3,True,20,39,15,74,True,69.35
20261380,Colin Lewis,HU 122,Spring 2024,2,False,28,26,19,73,True,74.23
20261380,Colin Lewis,IS 342,Spring 2024,4,False,25,44,20,89,True,68.85
20261380,Colin Lewis,CS 316,Spring 2024,4,True,26,46,18,90,True,69.24
20261380,Colin Lewis,CS 111,Spring 2024,4,True,27,35,14,76,True,75.88
20261381,Mary Fletcher,IS 211,Fall 2023,3,False,24,38,16,78,True,88.72
20261381,Mary Fletcher,MA 112,Fall 2024,2,True,30,41,20,91,True,66.65
20261381,Mary Fletcher,ST 122,Spring 2024,2,False,26,30,13,69,True,86.75
20261381,Mary Fletcher,IS 455,Spring 2024,3,False,30,38,18,86,True,69.1
20261381,Mary Fletcher,IS 334,Spring 2024,3,False,26,34,15,75,True,67.83
20261382,Erin Brown,IT 221,Fall 2023,3,True,17,42,18,77,True,79.84
20261382,Erin Brown,IS 231,Fall 2023,2,False,28,46,13,87,True,100.0
20261382,Erin Brown,IS 334,Fall 2023,3,True,24,45,15,84,True,55.76
20261382,Erin Brown,IS 415,Fall 2023,2,True,26,42,20,88,False,70.66
20261382,Erin Brown,IS 448,Fall 2024,3,True,27,47,15,89,True,92.35
20261382,Erin Brown,IS 351,Spring 2024,2,True,22,39,20,81,True,60.71
20261383,Carrie Torres,IS 455,Fall 2023,3,False,14,23,3,40,False,53.21
20261383,Carrie Torres,IS 434,Fall 2023,3,False,11,6,0,17,False,46.33
20261383,Carrie Torres,HU 323,Fall 2023,2,True,16,6,1,23,False,70.51
20261383,Carrie Torres,IS 451,Spring 2024,4,False,10,12,2,24,False,53.32
20261383,Carrie Torres,IS 350,Spring 2024,4,True,19,18,0,37,False,65.23
20261384,Richard Hatfield,IS 448,Fall 2023,2,True,20,35,15,70,True,58.19
20261384,Richard Hatfield,IS 313,Fall 2023,3,True,26,39,15,80,True,62.22
20261384,Richard Hatfield,IS 321,Fall 2024,4,False,28,39,20,87,True,80.09
20261384,Richard Hatfield,IS 231,Spring 2024,3,False,17,43,12,72,True,86.66
20261384,Richard Hatfield,IS 211,Spring 2024,3,True,17,48,16,81,True,82.46
20261385,Molly Elliott,IS 416,Fall 2023,4,False,17,28,7,52,True,100.0
20261385,Molly Elliott,ST 122,Fall 2023,4,False,12,29,10,51,True,69.56
20261385,Molly Elliott,IT 111,Fall 2023,4,True,14,14,7,35,False,65.07
20261385,Molly Elliott,IS 342,Fall 2024,4,False,29,31,8,68,True,55.21
20261385,Molly Elliott,IS 351,Fall 2024,3,True,14,29,2,45,False,66.34
20261385,Molly Elliott,CS 313,Spring 2024,2,False,11,31,4,46,False,85.52
20261385,Molly Elliott,IS 365,Spring 2024,4,True,6,36,9,51,True,79.22
20261386,Susan Beasley,IS 321,Fall 2023,2,False,22,14,2,38,False,38.34
20261386,Susan Beasley,IS 351,Fall 2023,4,True,20,11,6,37,False,79.72
20261386,Susan Beasley,CS 313,Fall 2024,2,True,20,18,2,40,False,59.73
20261386,Susan Beasley,IS 434,Fall 2024,2,False,19,14,0,33,False,60.88
20261386,Susan Beasley,MA 111,Spring 2024,3,True,7,25,13,45,False,100.0
20261386,Susan Beasley,IS 442,Spring 2024,4,True,11,12,2,25,False,57.12
20261387,Sara Davis,IS 342,Fall 2023,3,False,12,24,12,48,False,87.92
20261387,Sara Davis,IS 313,Fall 2023,2,True,14,9,9,32,False,78.91
20261387,Sara Davis,IS 334,Fall 2024,4,False,16,25,19,60,True,84.8
20261387,Sara Davis,CS 214,Fall 2024,4,False,9,20,17,46,False,72.96
20261387,Sara Davis,IS 365,Fall 2024,2,True,14,44,1,59,True,64.99
20261388,Robert Perry,ST 122,Fall 2024,3,False,26,36,16,78,True,92.99
20261388,Robert Perry,IS 231,Fall 2024,2,True,23,36,11,70,True,70.71
20261388,Robert Perry,IS 443,Fall 2024,3,False,28,42,14,84,True,74.14
20261388,Robert Perry,IS 321,Spring 2024,3,False,24,50,18,92,True,62.87
20261388,Robert Perry,CS 241,Spring 2024,3,True,29,42,16,87,True,77.71
20261389,Kathleen Wright,IT 111,Fall 2023,2,True,21,31,3,55,True,87.98
20261389,Kathleen Wright,ST 122,Fall 2024,4,False,13,25,20,58,True,70.73
20261389,Kathleen Wright,IS 421,Fall 2024,4,False,25,32,0,57,True,67.28
20261389,Kathleen Wright,MA 112,Spring 2024,2,True,11,15,2,28,False,74.28
20261389,Kathleen Wright,HU 331,Spring 2024,4,False,21,27,13,61,True,81.72
20261390,Kyle Jimenez,IS 460,Fall 2023,4,False,24,35,16,75,True,95.84
20261390,Kyle Jimenez,IS 414,Fall 2024,2,True,17,38,12,67,True,64.09
20261390,Kyle Jimenez,IS 365,Spring 2024,2,True,25,40,16,81,True,96.74
20261390,Kyle Jimenez,HU 121,Spring 2024,4,True,19,48,20,87,True,69.87
20261390,Kyle Jimenez,HU 122,Spring 2024,4,False,22,42,20,84,True,73.34
20261391,Mary Alvarez,IS 496,Fall 2023,3,False,30,45,17,92,True,72.01
20261391,Mary Alvarez,MA 112,Fall 2023,2,True,27,34,16,77,True,78.22
20261391,Mary Alvarez,IS 441,Fall 2023,4,False,20,30,15,65,True,68.88
20261391,Mary Alvarez,IS 334,Fall 2024,4,False,27,42,14,83,True,61.8
20261391,Mary Alvarez,IS 211,Spring 2024,3,True,23,30,18,71,True,56.24
20261392,Kathryn Taylor,IS 455,Fall 2023,4,False,18,27,17,62,True,95.17
20261392,Kathryn Taylor,HU 112,Fall 2023,4,True,21,33,16,70,True,54.14
20261392,Kathryn Taylor,IS 342,Fall 2024,4,False,24,39,16,79,True,71.93
20261392,Kathryn Taylor,IS 334,Fall 2024,4,False,12,39,7,58,True,58.58
20261392,Kathryn Taylor,IS 365,Spring 2024,2,True,23,25,11,59,True,72.83
20261393,Bruce Davis,CS 221,Fall 2023,2,False,11,50,15,76,True,75.93
20261393,Bruce Davis,IS 498,Fall 2023,3,True,24,44,20,88,True,90.72
20261393,Bruce Davis,IT 221,Fall 2024,4,True,23,39,16,78,False,79.04
20261393,Bruce Davis,IS 441,Fall 2024,2,False,22,31,13,66,True,83.83
20261393,Bruce Davis,IS 442,Spring 2024,2,False,25,33,12,70,True,73.61
